Time,7Li,24Mg,43Ca,66Zn,85Rb,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
146.5687,200.0016,10404.3282,397831.6347,1800.129609,200.0016,107863.3811,1345490.935,0,0,800.0256008,0
146.73891,0,8803.098691,574714.9954,2200.193617,0,140990.6757,754928.4631,0,200.0016,2200.193617,0
146.9092,200.0016,10404.3282,509787.5953,2200.193617,0,80860.69488,817058.2598,0,0,400.0064001,0
147.07944,800.0256008,13607.40243,505623.4799,3000.360043,0,118559.6013,866328.8603,0,200.0016,800.0256008,0
147.24958,600.0144003,9603.687816,350650.1935,3200.409652,200.0016,98587.25072,987760.3451,0,600.0144003,1000.040002,0
147.41979,0,6801.850103,306102.6173,2200.193617,0,129264.9388,1063820.914,0,0,600.0144003,0
147.59001,200.0016,10404.3282,463641.9934,2800.313635,0,73213.78425,1035348.359,0,0,200.0016,200.0016
147.76021,0,9003.241167,443531.6436,2000.160013,200.0016,62958.15087,760236.0874,0,0,1200.057603,0
147.93051,400.0064001,12806.55696,512911.5743,3000.360043,0,76030.52455,1039279.733,0,0,1400.078404,0
148.10073,800.0256008,8803.098691,308561.9878,1800.129609,200.0016,86901.02515,1150215.98,0,0,1400.078404,0
148.27086,200.0016,8402.823349,416215.9524,2200.193617,200.0016,112907.6327,1137088.252,0,200.0016,1800.129609,0
148.44107,1000.040002,9203.386846,518328.2841,2600.270428,0,98184.09618,879059.9069,0,200.0016,400.0064001,0
148.61129,400.0064001,8803.098691,569065.1132,800.0256008,0,85088.6206,760873.1493,0,0,400.0064001,0
148.7815,1000.040002,11605.3849,386071.3734,2800.313635,0,103829.4386,918768.506,0,0,600.0144003,0
148.95179,1000.040002,11805.57223,429245.6669,1400.078404,0,116944.4936,781275.7813,0,200.0016,800.0256008,200.0016
149.12201,400.0064001,9403.535729,316558.2443,3600.518475,0,131892.1701,1230966.81,0,0,200.0016,0
149.29215,1200.057603,16811.29719,441460.2177,2800.313635,200.0016,102619.5086,945095.2288,0,0,400.0064001,0
149.46235,200.0016,12205.95651,775916.7203,1000.040002,0,93750.25094,771152.8318,0,200.0016,800.0256008,0
149.63259,200.0016,17412.11883,440217.524,600.0144003,0,61752.15732,518119.9066,0,200.0016,0,200.0016
149.80279,800.0256008,15409.49225,411669.0384,3400.462463,0,124214.1146,805613.118,0,400.0064001,600.0144003,0
149.97301,400.0064001,8202.690482,379061.665,3000.360043,0,113109.4449,1014015.801,0,200.0016,1000.040002,0
150.1433,0,6001.440346,574087.1074,2000.160013,200.0016,79451.703,826446.281,0,0,600.0144003,0
150.31346,200.0016,10004.0016,381122.9421,3400.462463,200.0016,76634.1941,808895.05,0,0,400.0064001,0
150.48367,1000.040002,9803.843106,436904.2677,2000.160013,200.0016,88512.27129,726728.6304,0,0,1400.078404,0
150.65387,0,14007.84439,480044.0295,3600.518475,0,104434.4473,1340568.037,0,0,1200.057603,0
150.82408,1000.040002,9203.386846,325790.9751,4400.774536,0,119367.2331,800645.6354,0,200.0016,1000.040002,0
150.99431,200.0016,13607.40243,676079.176,2000.160013,0,92541.29229,2074079.844,0,0,600.0144003,0
151.1646,200.0016,10204.1633,449126.1788,2200.193617,0,96168.51776,966427.7869,0,200.0016,1000.040002,0
151.33474,0,12205.95651,353529.617,4000.640102,200.0016,82068.52822,748986.5199,0,200.0016,400.0064001,0
151.50495,200.0016,8402.823349,344071.1094,3200.409652,0,124416.1086,786594.2717,0,200.0016,200.0016,0
151.67517,0,9603.687816,335646.6468,5001.0002,0,86095.47969,811514.0002,0,200.0016,1800.129609,0
151.84537,400.0064001,11605.3849,468830.2268,3600.518475,0,83477.81417,862568.3806,0,0,1000.040002,0
152.0156,1000.040002,11004.84213,368760.2997,2600.270428,200.0016,138765.9883,823245.0523,0,0,1000.040002,0
152.1859,200.0016,8202.690482,389577.6799,4600.846556,200.0016,103426.1156,690351.1152,0,0,400.0064001,0
152.35603,0,15009.0054,518759.4094,2000.160013,0,138563.7635,946960.2617,0,0,1000.040002,0
152.52625,400.0064001,8602.959418,715409.1177,3000.360043,200.0016,84081.84234,937269.1583,0,0,2400.230422,0
152.69647,600.0144003,6201.537981,346537.8657,3200.409652,0,94959.32609,883346.8617,0,0,600.0144003,0
152.86668,600.0144003,9603.687816,662464.9655,2400.230422,0,93750.25094,700915.3638,0,0,0,200.0016
153.03691,1000.040002,9203.386846,586830.4623,2200.193617,0,108872.0693,808895.05,0,400.0064001,1800.129609,0
153.2072,200.0016,12005.76277,447882.7362,2400.230422,200.0016,105846.2478,1000066.56,0,0,1600.102407,0
153.37734,0,10204.1633,765327.8898,3000.360043,0,216865.0393,675364.7956,0,200.0016,1200.057603,0
153.54757,0,9203.386846,482121.7434,4000.640102,0,100603.2177,928230.6575,0,0,1400.078404,0
153.71778,400.0064001,6201.537981,536911.6902,2400.230422,0,107056.4889,675976.8032,0,0,800.0256008,0
153.88814,200.0016,7802.43436,548996.8442,4800.921777,400.0064001,83075.14488,714873.4828,0,200.0016,1400.078404,0
154.05844,400.0064001,6801.850103,650286.052,1400.078404,200.0016,75426.88407,964786.8209,0,0,1000.040002,0
154.22859,200.0016,9803.843106,453271.8654,1400.078404,200.0016,81464.59701,868777.007,0,0,400.0064001,0
154.39895,800.0256008,7402.191049,472774.6984,3200.409652,0,106047.9465,967011.5086,0,200.0016,1000.040002,0
154.56917,400.0064001,7001.960549,422212.0985,2200.193617,200.0016,163867.1026,768945.3286,0,0,3200.409652,0
154.73946,200.0016,9003.241167,448918.9299,2800.313635,0,96571.60755,659974.5453,0,200.0016,400.0064001,0
154.9096,400.0064001,6601.74286,330307.206,1200.057603,0,84283.19152,673888.2179,0,0,1400.078404,0
155.07983,0,8602.959418,356615.4395,1200.057603,0,106047.9465,816205.1418,0,600.0144003,1600.102407,0
155.25004,400.0064001,6601.74286,270904.0919,1200.057603,0,90728.07271,1657274.477,0,200.0016,1600.102407,0
155.42025,400.0064001,7402.191049,480251.7857,1800.129609,0,165893.5704,765758.3378,0,0,1200.057603,200.0016
155.59048,1000.040002,7001.960549,458663.2776,1800.129609,0,90123.72442,715359.9874,0,400.0064001,1200.057603,0
155.76077,600.0144003,12806.55696,512078.4384,4200.705719,200.0016,81061.99236,655971.8893,0,400.0064001,1800.129609,0
155.93092,0,6801.850103,422832.551,3800.577688,0,83075.14488,666929.496,0,200.0016,800.0256008,0
156.10113,200.0016,16410.76546,407330.3197,1200.057603,200.0016,109275.5673,599646.1105,0,0,3000.360043,0
156.27134,200.0016,8402.823349,343248.964,800.0256008,0,101208.0709,736898.889,0,200.0016,1400.078404,0
156.44156,400.0064001,7001.960549,498755.6607,1400.078404,200.0016,62154.14227,769795.326,0,0,1600.102407,0
156.61179,400.0064001,7402.191049,463641.9934,800.0256008,0,74622.0753,710642.149,0,200.0016,2600.270428,0
156.78208,400.0064001,12406.15345,386896.2996,1400.078404,200.0016,65973.64263,774258.7323,0,400.0064001,1200.057603,0
156.95221,200.0016,8402.823349,466132.0816,1800.129609,0,77237.89271,770857.9016,0,1400.078404,3000.360043,0
157.12244,400.0064001,11004.84213,364436.2196,1400.078404,0,100603.2177,1416052.474,0,200.0016,4400.774536,0
157.29282,400.0064001,6201.537981,333592.7493,2400.230422,0,65169.44055,592098.7978,0,0,1200.057603,0
157.46306,200.0016,8602.959418,359496.2184,600.0144003,200.0016,75024.47322,507080.7656,0,200.0016,2000.160013,0
157.63333,0,7402.191049,529348.2398,1400.078404,0,53313.45102,460322.6332,0,1400.078404,2600.270428,0
157.80347,800.0256008,7402.191049,263549.3468,1000.040002,200.0016,61149.20406,473605.2692,0,800.0256008,3800.577688,0
157.97384,200.0016,6601.74286,660952.2754,1200.057603,0,91332.45012,697956.4985,0,1000.040002,5201.081825,200.0016
158.14405,200.0016,8002.560819,331539.1849,800.0256008,0,100199.9984,399689.5142,0,0,7202.074197,0
158.31433,0,7402.191049,389990.2502,1000.040002,0,65370.48623,721923.8515,0,600.0144003,5801.345912,0
158.48448,400.0064001,9003.241167,780454.7905,1000.040002,200.0016,54920.38548,503125.6631,0,1000.040002,3400.462463,0
158.65468,200.0016,8402.823349,384215.4856,400.0064001,0,60144.34643,452857.2359,0,400.0064001,4200.705719,200.0016
158.82491,200.0016,7402.191049,403199.5838,400.0064001,0,52710.90374,674521.0161,0,200.0016,2600.270428,0
158.99513,800.0256008,7802.43436,307537.192,1200.057603,0,71403.35676,401341.1908,0,600.0144003,10804.66762,0
159.16533,200.0016,9603.687816,470490.9081,600.0144003,200.0016,66978.9678,403612.5969,0,200.0016,5201.081825,0
159.33562,400.0064001,7602.311103,462604.6004,600.0144003,200.0016,61350.18525,428004.1661,0,800.0256008,6201.537981,0
159.50585,200.0016,7402.191049,499094.4386,1000.040002,400.0064001,63360.17452,494803.1393,0,600.0144003,5001.0002,0
159.67601,200.0016,5401.166652,243141.9432,1000.040002,0,49698.60203,463019.5475,0,800.0256008,4400.774536,0
159.84621,600.0144003,5601.254681,473812.9203,1000.040002,0,75024.47322,376176.4395,0,1200.057603,4800.921777,0
160.01643,600.0144003,6001.440346,420764.4939,800.0256008,200.0016,52710.90374,303643.7247,0,400.0064001,4200.705719,0
160.18664,0,8002.560819,395974.027,200.0016,0,91130.98775,342221.3572,0,600.0144003,6201.537981,0
160.35692,0,7602.311103,398657.3254,200.0016,0,48895.44391,427176.5663,0,800.0256008,3800.577688,0
160.52716,200.0016,7802.43436,500607.1286,800.0256008,0,49497.80767,458041.075,0,1400.078404,4000.640102,0
160.6973,400.0064001,7602.311103,406917.1856,800.0256008,0,62154.14227,501876.9381,0,1200.057603,5201.081825,0
160.86751,600.0144003,5201.081825,346949.0384,0,0,59742.42594,496883.261,0,200.0016,6001.440346,0
161.03772,400.0064001,6001.440346,441045.973,600.0144003,0,65973.64263,564045.0909,0,600.0144003,6001.440346,0
161.20794,0,4400.774536,422832.551,600.0144003,200.0016,41870.00665,705514.1914,0,800.0256008,9403.535729,0
161.37824,200.0016,5201.081825,422005.2878,200.0016,0,51706.72268,392053.303,0,800.0256008,9203.386846,0
161.54854,400.0064001,2400.230422,385452.714,600.0144003,200.0016,77640.3746,666929.496,0,1000.040002,5801.345912,0
161.71873,0,4200.705719,348388.2481,800.0256008,0,71001.07504,430073.4014,0,1000.040002,7802.43436,0
161.88894,600.0144003,9403.535729,570529.6577,800.0256008,0,55924.82421,618542.9928,0,1200.057603,5001.0002,0
162.05915,600.0144003,7402.191049,392672.2842,600.0144003,0,44478.99469,390402.834,0,800.0256008,10604.49631,0
162.22945,200.0016,7202.074197,408569.8024,200.0016,200.0016,44880.42572,507080.7656,0,1800.129609,7402.191049,0
162.39959,400.0064001,6801.850103,346332.2843,1000.040002,0,45281.86962,556309.7507,0,3600.518475,4800.921777,0
162.56981,600.0144003,6201.537981,599436.4028,800.0256008,0,95966.97772,539391.9582,0,1000.040002,5601.254681,0
162.74002,400.0064001,12406.15345,386277.6,400.0064001,0,51305.07279,400515.3257,0,1200.057603,5001.0002,0
162.91023,200.0016,4400.774536,428831.8198,400.0064001,0,38459.07314,421798.4804,0,0,9403.535729,0
163.08047,0,4600.846556,358467.2937,400.0064001,0,62154.14227,580995.5714,0,600.0144003,12205.95651,0
163.25075,600.0144003,4000.640102,403612.5969,600.0144003,200.0016,70799.93903,797408.2879,0,1200.057603,6001.440346,0
163.42089,400.0064001,5801.345912,303029.0762,400.0064001,200.0016,58536.74183,567809.9228,0,400.0064001,3800.577688,0
163.59112,600.0144003,9003.241167,309176.9051,200.0016,200.0016,82471.16519,504790.8199,0,1200.057603,6001.440346,0
163.76133,200.0016,10004.0016,475058.8983,600.0144003,400.0064001,61551.16967,466754.6798,0,1000.040002,6401.63882,200.0016
163.93154,400.0064001,3800.577688,562627.4212,1400.078404,200.0016,53112.59871,575552.2273,0,1200.057603,6801.850103,0
164.10176,600.0144003,7402.191049,342837.9113,1200.057603,0,74823.27265,745592.3546,0,1600.102407,5601.254681,0
164.27204,800.0256008,6001.440346,381329.0882,600.0144003,0,72610.27937,1033707.393,0,1800.129609,10604.49631,0
164.44219,800.0256008,7402.191049,456174.6497,800.0256008,0,70397.67668,667351.1294,0,800.0256008,6001.440346,0
164.61241,200.0016,7001.960549,515734.0293,1200.057603,0,55121.26679,407536.8917,0,1800.129609,4800.921777,0
164.78261,0,10404.3282,274378.6547,400.0064001,200.0016,79652.97786,600904.4288,0,1800.129609,7402.191049,0
164.95282,200.0016,7001.960549,574505.696,1000.040002,0,49899.3996,686972.3896,0,1600.102407,10804.66762,0
165.12303,0,7001.960549,260486.133,1400.078404,0,90728.07271,603631.2094,0,1400.078404,7402.191049,200.0016
165.29333,400.0064001,6201.537981,550525.9007,1200.057603,0,72811.44443,717000.9534,0,200.0016,6801.850103,0
165.46342,600.0144003,8402.823349,397212.402,600.0144003,0,72811.44443,817099.88,0,2000.160013,6801.850103,0
165.63369,0,6001.440346,587698.2535,800.0256008,400.0064001,48493.88416,417663.0391,0,2000.160013,8602.959418,0
165.80391,200.0016,5601.254681,368142.4837,1000.040002,0,52108.38544,559027.0394,0,2400.230422,15809.99191,0
165.97413,0,7202.074197,367936.5517,1200.057603,0,114320.3864,782977.4595,0,1800.129609,10604.49631,0
166.14434,800.0256008,7001.960549,384834.0847,1600.102407,0,60948.22609,527291.7381,0,1600.102407,4600.846556,0
166.31463,200.0016,7202.074197,293812.931,600.0144003,0,81061.99236,416422.669,0,2200.193617,4600.846556,0
166.48478,200.0016,9003.241167,310201.8337,800.0256008,0,41669.33778,579529.8278,0,2200.193617,6801.850103,0
166.65499,600.0144003,9403.535729,393084.9551,800.0256008,200.0016,73817.31818,851870.8482,0,400.0064001,5801.345912,0
166.8252,200.0016,8402.823349,671541.1059,1200.057603,0,70598.80624,1127242.456,0,1800.129609,5601.254681,0
166.99542,400.0064001,4600.846556,778942.1004,1800.129609,0,106451.3537,1698298.627,0,400.0064001,7802.43436,0
167.16564,200.0016,9203.386846,481082.8441,600.0144003,200.0016,68185.46446,823663.7441,0,1800.129609,9603.687816,0
167.33592,600.0144003,7602.311103,659439.5853,1000.040002,0,45281.86962,484199.7961,0,400.0064001,10204.1633,200.0016
167.50615,800.0256008,7602.311103,924160.3465,1200.057603,200.0016,95563.90736,550667.9967,0,1000.040002,7202.074197,0
167.6763,400.0064001,7001.960549,344893.3081,1200.057603,0,106047.9465,546490.5253,0,1000.040002,5401.166652,0
167.84652,0,10004.0016,301390.1596,1000.040002,600.0144003,63963.23417,1038630.291,0,600.0144003,7802.43436,200.0016
168.01673,600.0144003,6601.74286,404025.6235,1000.040002,0,82068.52822,575552.2273,0,200.0016,4000.640102,0
168.18693,200.0016,4200.705719,314507.4404,1200.057603,0,95966.97772,1135447.286,0,1200.057603,4600.846556,0
168.35722,200.0016,10404.3282,431522.0664,1200.057603,400.0064001,73414.959,987760.3451,0,800.0256008,13407.18625,0
168.52746,400.0064001,6801.850103,406297.5098,1400.078404,200.0016,131892.1701,857004.5591,0,1200.057603,8803.098691,0
168.6976,200.0016,8402.823349,571703.5616,1600.102407,200.0016,81665.90418,910634.9426,0,1600.102407,4200.705719,0
168.86781,400.0064001,8602.959418,715409.1177,1000.040002,200.0016,58938.62364,573249.9714,0,1800.129609,3400.462463,0
169.03803,400.0064001,7202.074197,367112.8573,2400.230422,0,85289.98595,413528.943,0,800.0256008,4000.640102,0
169.20824,200.0016,11004.84213,462604.6004,1200.057603,0,58737.68112,700591.2933,0,1000.040002,5801.345912,400.0064001
169.37861,600.0144003,7602.311103,334619.6564,1200.057603,0,62355.13959,529168.6069,0,1400.078404,6001.440346,0
169.54883,200.0016,7202.074197,269882.3434,800.0256008,0,82068.52822,649864.9791,0,1000.040002,4400.774536,0
169.71903,600.0144003,7802.43436,391640.6656,400.0064001,0,90728.07271,573877.8182,0,1000.040002,10004.0016,0
169.88925,200.0016,7602.311103,348593.8628,1400.078404,0,91735.38457,1222418.484,0,800.0256008,4800.921777,0
170.05947,200.0016,9603.687816,316353.1489,200.0016,0,55924.82421,593565.9823,0,400.0064001,3200.409652,0
170.22976,200.0016,10404.3282,296884.2334,1400.078404,0,101208.0709,824525.4485,0,1600.102407,8803.098691,0
170.3999,400.0064001,4400.774536,408333.0347,1000.040002,0,93548.74974,747925.7471,0,600.0144003,7202.074197,0
170.57012,0,6601.74286,543149.5316,1400.078404,200.0016,108065.1122,1189599.164,0,600.0144003,3800.577688,0
170.74033,0,10204.1633,356203.9531,1000.040002,0,105442.86,877815.6224,0,400.0064001,4800.921777,0
170.91053,200.0016,8803.098691,473812.9203,1200.057603,0,61752.15732,608666.7923,0,800.0256008,4600.846556,0
171.08076,400.0064001,4200.705719,323738.6752,1200.057603,400.0064001,90728.07271,915557.8406,0,1800.129609,3000.360043,0
171.25113,200.0016,10604.49631,312662.001,2400.230422,200.0016,102619.5086,876916.962,0,1600.102407,13206.97328,0
171.42134,0,6401.63882,400308.8678,2800.313635,200.0016,109477.3211,1934597.733,0,600.0144003,5801.345912,0
171.59156,400.0064001,8002.560819,363201.0389,1600.102407,0,113311.2604,831356.3735,0,400.0064001,4400.774536,0
171.76177,0,11805.57223,486070.3334,2600.270428,0,77640.3746,810234.8938,0,800.0256008,4400.774536,200.0016
171.93207,200.0016,6001.440346,320660.849,800.0256008,400.0064001,76835.42374,1516151.4,0,400.0064001,5401.166652,0
172.1023,0,8402.823349,292584.6189,1600.102407,0,104434.4473,948377.1608,0,600.0144003,3800.577688,0
172.27245,200.0016,5801.345912,432142.9734,1800.129609,0,143418.0566,1230623.315,0,600.0144003,3800.577688,0
172.44266,0,9203.386846,408569.8024,2800.313635,400.0064001,125022.11,851656.9878,0,1000.040002,3400.462463,0
172.61287,400.0064001,6001.440346,412082.327,1000.040002,400.0064001,97377.82596,1329081.275,0,800.0256008,5001.0002,0
172.78308,200.0016,20216.3348,265183.3646,800.0256008,0,71604.50246,674731.9558,0,200.0016,5001.0002,0
172.95335,200.0016,14007.84439,636749.2344,2000.160013,0,112705.8237,1283134.227,0,1600.102407,3800.577688,0
173.12358,400.0064001,5601.254681,492931.32,2000.160013,0,133104.9237,1304466.785,0,400.0064001,2200.193617,0
173.29374,600.0144003,8602.959418,413528.943,2200.193617,0,138361.5419,796173.0861,0,800.0256008,4600.846556,200.0016
173.46388,200.0016,14208.07018,493971.1857,1200.057603,0,165082.9441,2267713.833,0,1400.078404,3800.577688,0
173.634,400.0064001,10204.1633,359290.4268,1000.040002,200.0016,69392.07727,961504.8889,0,600.0144003,3600.518475,0
173.80422,200.0016,10404.3282,481913.9568,3400.462463,200.0016,129264.9388,1235546.213,0,400.0064001,5401.166652,0
173.97444,200.0016,10604.49631,339139.0369,2600.270428,200.0016,154144.5981,1296261.955,0,600.0144003,2600.270428,0
174.14464,0,10004.0016,391846.9826,4000.640102,0,109679.0782,891066.9605,0,0,4400.774536,0
174.31494,400.0064001,8602.959418,411875.681,2600.270428,400.0064001,102417.8649,847166.737,0,600.0144003,4400.774536,0
174.48509,200.0016,10204.1633,662464.9655,2600.270428,200.0016,128658.7327,606988.0446,0,1200.057603,6001.440346,0
174.6553,200.0016,14208.07018,369790.0599,2400.230422,0,88512.27129,869205.298,0,1200.057603,5001.0002,0
174.82551,400.0064001,17211.84175,324149.1086,1800.129609,0,132498.5323,927044.6027,400.0064001,800.0256008,8002.560819,0
174.99561,200.0016,11405.20077,437111.3209,3200.409652,0,138563.7635,1117396.66,0,1200.057603,3200.409652,0
175.16594,1000.040002,18012.96934,348182.6367,5201.081825,200.0016,162448.7693,1074731.544,0,1200.057603,4800.921777,0
175.33622,200.0016,10804.66762,825835.4924,3600.518475,200.0016,100603.2177,968306.2016,0,1000.040002,5601.254681,0
175.50643,0,7802.43436,507497.1636,4000.640102,0,94757.80547,1332363.207,0,600.0144003,8402.823349,0
175.67656,600.0144003,7802.43436,366495.1215,1800.129609,0,117953.9116,1235546.213,0,600.0144003,4400.774536,0
175.84677,600.0144003,7202.074197,427797.2611,2800.313635,0,104232.7745,907809.6501,0,800.0256008,3000.360043,0
176.01701,200.0016,15009.0054,463434.508,3400.462463,200.0016,81867.21459,887661.4185,0,1000.040002,4200.705719,0
176.1872,0,12606.3536,338317.2114,2600.270428,400.0064001,80458.10962,744897.3756,0,600.0144003,5201.081825,0
